,month,day,week,MCT_CAT_CD,city,year,USE_AMT,USE_CNT,date,covid19
443,2,5,6,전기,seoul,2020,6745,13,0,0.0
444,2,5,6,주방용구,daegu,2020,6259,89,0,0.0
445,2,5,6,주방용구,seoul,2020,77842,290,0,0.0
446,2,5,6,직물,daegu,2019,918,15,0,0.0
447,2,5,6,직물,daegu,2020,11437,104,0,0.0
448,2,5,6,직물,seoul,2020,33241,247,0,0.0
449,2,6,6,가구,daegu,2019,11560,30,0,0.0
450,2,6,6,가구,daegu,2020,6398,31,0,0.0
451,2,6,6,가구,seoul,2019,10164,39,0,0.0
452,2,6,6,가구,seoul,2020,17234,42,0,0.0
453,2,6,6,가전,daegu,2019,24799,98,0,0.0
454,2,6,6,가전,daegu,2020,14679,71,0,0.0
455,2,6,6,가전,seoul,2019,165810,512,0,0.0
456,2,6,6,가전,seoul,2020,88639,550,0,0.0
457,2,6,6,광학제품,daegu,2019,14074,118,0,0.0
458,2,6,6,광학제품,daegu,2020,14969,290,0,0.0
459,2,6,6,광학제품,seoul,2019,2755,77,0,0.0
460,2,6,6,광학제품,seoul,2020,44724,599,0,0.0
461,2,6,6,레저업소,daegu,2019,110420,7426,0,0.0
462,2,6,6,레저업소,daegu,2020,128361,5812,0,0.0
463,2,6,6,레저업소,seoul,2019,197316,16729,0,0.0
464,2,6,6,레저업소,seoul,2020,289353,16062,0,0.0
465,2,6,6,레저용품,daegu,2019,194620,2318,0,0.0
466,2,6,6,레저용품,daegu,2020,79044,898,0,0.0
467,2,6,6,레저용품,seoul,2019,983889,13389,0,0.0
468,2,6,6,레저용품,seoul,2020,364046,4346,0,0.0
469,2,6,6,문화취미,daegu,2019,150990,5891,0,0.0
470,2,6,6,문화취미,daegu,2020,82255,2163,0,0.0
471,2,6,6,문화취미,seoul,2019,104800,6811,0,0.0
472,2,6,6,문화취미,seoul,2020,60829,3015,0,0.0
473,2,6,6,보건위생,daegu,2019,189599,5214,0,0.0
474,2,6,6,보건위생,daegu,2020,227760,4130,0,0.0
475,2,6,6,보건위생,seoul,2019,385578,13589,0,0.0
476,2,6,6,보건위생,seoul,2020,438319,8973,0,0.0
477,2,6,6,사무통신,daegu,2019,398910,53571,0,0.0
478,2,6,6,사무통신,daegu,2020,377850,55387,0,0.0
479,2,6,6,사무통신,seoul,2019,62952,5055,0,0.0
480,2,6,6,사무통신,seoul,2020,229779,13461,0,0.0
481,2,6,6,서적문구,daegu,2019,56094,2812,0,0.0
482,2,6,6,서적문구,daegu,2020,86070,2371,0,0.0
483,2,6,6,서적문구,seoul,2019,82426,4285,0,0.0
484,2,6,6,서적문구,seoul,2020,280441,5681,0,0.0
485,2,6,6,수리서비스,daegu,2019,1564,89,0,0.0
486,2,6,6,수리서비스,daegu,2020,19900,708,0,0.0
487,2,6,6,수리서비스,seoul,2019,2946,262,0,0.0
488,2,6,6,수리서비스,seoul,2020,18448,911,0,0.0
489,2,6,6,숙박,daegu,2019,69784,970,0,0.0
490,2,6,6,숙박,daegu,2020,58199,881,0,0.0
491,2,6,6,숙박,seoul,2019,399147,3215,0,0.0
492,2,6,6,숙박,seoul,2020,211900,2456,0,0.0
493,2,6,6,신변잡화,daegu,2019,97990,2737,0,0.0
494,2,6,6,신변잡화,daegu,2020,99447,1412,0,0.0
495,2,6,6,신변잡화,seoul,2019,75928,2329,0,0.0
496,2,6,6,신변잡화,seoul,2020,62098,1253,0,0.0
497,2,6,6,연료판매,daegu,2019,597557,13989,0,0.0
498,2,6,6,연료판매,daegu,2020,667593,13998,0,0.0
499,2,6,6,연료판매,seoul,2019,295098,8358,0,0.0
500,2,6,6,연료판매,seoul,2020,381351,9286,0,0.0
501,2,6,6,요식업소,daegu,2019,2275981,86948,0,0.0
502,2,6,6,요식업소,daegu,2020,1702543,76923,0,0.0
503,2,6,6,요식업소,seoul,2019,4047178,290557,0,0.0
504,2,6,6,요식업소,seoul,2020,4784090,352715,0,0.0
505,2,6,6,유통업,daegu,2019,1408177,73733,0,0.0
506,2,6,6,유통업,daegu,2020,1997871,84915,0,0.0
507,2,6,6,유통업,seoul,2019,5620897,214088,0,0.0
508,2,6,6,유통업,seoul,2020,4885768,253187,0,0.0
509,2,6,6,음료식품,daegu,2019,143543,9287,0,0.0
510,2,6,6,음료식품,daegu,2020,248758,15307,0,0.0
511,2,6,6,음료식품,seoul,2019,160405,13096,0,0.0
512,2,6,6,음료식품,seoul,2020,361829,27760,0,0.0
513,2,6,6,의료기관,daegu,2019,264141,5401,0,0.0
514,2,6,6,의료기관,daegu,2020,2124602,32802,0,0.0
515,2,6,6,의료기관,seoul,2019,258447,9317,0,0.0
516,2,6,6,의료기관,seoul,2020,2556073,53665,0,0.0
517,2,6,6,의복,daegu,2019,306957,5536,0,0.0
518,2,6,6,의복,daegu,2020,262881,2413,0,0.0
519,2,6,6,의복,seoul,2019,370829,6780,0,0.0
520,2,6,6,의복,seoul,2020,192184,2939,0,0.0
521,2,6,6,자동차정비,daegu,2019,18837,1388,0,0.0
522,2,6,6,자동차정비,daegu,2020,152697,2135,0,0.0
523,2,6,6,자동차정비,seoul,2019,50788,7501,0,0.0
524,2,6,6,자동차정비,seoul,2020,134406,6837,0,0.0
525,2,6,6,자동차판매,daegu,2019,54695,15,0,0.0
526,2,6,6,자동차판매,daegu,2020,47316,103,0,0.0
527,2,6,6,자동차판매,seoul,2019,149,5,0,0.0
528,2,6,6,자동차판매,seoul,2020,3842,40,0,0.0
529,2,6,6,전기,daegu,2019,833,5,0,0.0
530,2,6,6,전기,daegu,2020,1675,25,0,0.0
531,2,6,6,전기,seoul,2019,3164,5,0,0.0
532,2,6,6,전기,seoul,2020,10937,37,0,0.0
533,2,6,6,주방용구,daegu,2019,633,73,0,0.0
534,2,6,6,주방용구,daegu,2020,2804,78,0,0.0
535,2,6,6,주방용구,seoul,2019,3927,68,0,0.0
536,2,6,6,주방용구,seoul,2020,36783,316,0,0.0
537,2,6,6,직물,daegu,2019,6123,35,0,0.0
538,2,6,6,직물,daegu,2020,9202,106,0,0.0
539,2,6,6,직물,seoul,2019,7793,25,0,0.0
540,2,6,6,직물,seoul,2020,48876,192,0,0.0
541,2,7,6,가구,daegu,2019,17185,40,0,0.0
542,2,7,6,가구,daegu,2020,10546,30,0,0.0
543,2,7,6,가구,seoul,2019,17167,59,0,0.0
544,2,7,6,가구,seoul,2020,34613,33,0,0.0
545,2,7,6,가전,daegu,2019,112356,319,0,0.0
546,2,7,6,가전,daegu,2020,35107,171,0,0.0
547,2,7,6,가전,seoul,2019,207956,1261,0,0.0
548,2,7,6,가전,seoul,2020,113110,554,0,0.0
549,2,7,6,광학제품,daegu,2019,49440,466,0,0.0
550,2,7,6,광학제품,daegu,2020,20443,297,0,0.0
551,2,7,6,광학제품,seoul,2019,47737,1180,0,0.0
552,2,7,6,광학제품,seoul,2020,25436,601,0,0.0
553,2,7,6,레저업소,daegu,2019,154861,5708,0,0.0
554,2,7,6,레저업소,daegu,2020,171406,6652,0,0.0
555,2,7,6,레저업소,seoul,2019,284172,14448,0,0.0
556,2,7,6,레저업소,seoul,2020,334433,18460,0,0.0
557,2,7,6,레저용품,daegu,2019,147816,1619,0,0.0
558,2,7,6,레저용품,daegu,2020,76830,1110,0,0.0
559,2,7,6,레저용품,seoul,2019,596099,7601,0,0.0
560,2,7,6,레저용품,seoul,2020,419069,5180,0,0.0
561,2,7,6,문화취미,daegu,2019,98019,3931,0,0.0
562,2,7,6,문화취미,daegu,2020,68918,2300,0,0.0
563,2,7,6,문화취미,seoul,2019,89166,4182,0,0.0
564,2,7,6,문화취미,seoul,2020,66716,2710,0,0.0
565,2,7,6,보건위생,daegu,2019,323550,7401,0,0.0
566,2,7,6,보건위생,daegu,2020,273257,4672,0,0.0
567,2,7,6,보건위생,seoul,2019,654729,16095,0,0.0
568,2,7,6,보건위생,seoul,2020,529254,9784,0,0.0
569,2,7,6,사무통신,daegu,2019,405358,56508,0,0.0
570,2,7,6,사무통신,daegu,2020,443370,63996,0,0.0
571,2,7,6,사무통신,seoul,2019,109793,7790,0,0.0
572,2,7,6,사무통신,seoul,2020,284466,13682,0,0.0
573,2,7,6,서적문구,daegu,2019,74356,3271,0,0.0
574,2,7,6,서적문구,daegu,2020,58309,2528,0,0.0
575,2,7,6,서적문구,seoul,2019,168369,6986,0,0.0
576,2,7,6,서적문구,seoul,2020,144803,5814,0,0.0
577,2,7,6,수리서비스,daegu,2019,35264,1143,0,0.0
578,2,7,6,수리서비스,daegu,2020,19823,683,0,0.0
579,2,7,6,수리서비스,seoul,2019,27973,1790,0,0.0
580,2,7,6,수리서비스,seoul,2020,48913,1107,0,0.0
581,2,7,6,숙박,daegu,2019,44632,747,0,0.0
582,2,7,6,숙박,daegu,2020,134590,876,0,0.0
583,2,7,6,숙박,seoul,2019,313392,2588,0,0.0
584,2,7,6,숙박,seoul,2020,373332,2805,0,0.0
585,2,7,6,신변잡화,daegu,2019,112364,2043,0,0.0
586,2,7,6,신변잡화,daegu,2020,55126,1585,0,0.0
587,2,7,6,신변잡화,seoul,2019,85044,2460,0,0.0
588,2,7,6,신변잡화,seoul,2020,71298,1454,0,0.0
589,2,7,6,연료판매,daegu,2019,694534,15902,0,0.0
590,2,7,6,연료판매,daegu,2020,688106,14320,0,0.0
591,2,7,6,연료판매,seoul,2019,416656,11129,0,0.0
592,2,7,6,연료판매,seoul,2020,395908,9629,0,0.0
593,2,7,6,요식업소,daegu,2019,1852921,83983,0,0.0
594,2,7,6,요식업소,daegu,2020,2005921,86061,0,0.0
595,2,7,6,요식업소,seoul,2019,4592892,356947,0,0.0
596,2,7,6,요식업소,seoul,2020,5481369,387760,0,0.0
597,2,7,6,유통업,daegu,2019,2001023,85515,0,0.0
598,2,7,6,유통업,daegu,2020,2099833,95171,0,0.0
599,2,7,6,유통업,seoul,2019,6332296,256941,0,0.0
600,2,7,6,유통업,seoul,2020,6888773,271320,0,0.0
601,2,7,6,음료식품,daegu,2019,176531,11637,0,0.0
602,2,7,6,음료식품,daegu,2020,316221,17034,0,0.0
603,2,7,6,음료식품,seoul,2019,270910,24625,0,0.0
604,2,7,6,음료식품,seoul,2020,417854,30635,0,0.0
605,2,7,6,의료기관,daegu,2019,2983756,45417,0,0.0
606,2,7,6,의료기관,daegu,2020,2881093,38964,0,0.0
607,2,7,6,의료기관,seoul,2019,2999884,68195,0,0.0
608,2,7,6,의료기관,seoul,2020,2733008,57989,0,0.0
609,2,7,6,의복,daegu,2019,325939,4583,0,0.0
610,2,7,6,의복,daegu,2020,277682,2831,0,0.0
611,2,7,6,의복,seoul,2019,394741,6761,0,0.0
612,2,7,6,의복,seoul,2020,220146,3150,0,0.0
613,2,7,6,자동차정비,daegu,2019,198668,2803,0,0.0
614,2,7,6,자동차정비,daegu,2020,153970,2219,0,0.0
615,2,7,6,자동차정비,seoul,2019,233085,11346,0,0.0
616,2,7,6,자동차정비,seoul,2020,143691,7084,0,0.0
617,2,7,6,자동차판매,daegu,2019,26238,131,0,0.0
618,2,7,6,자동차판매,daegu,2020,26972,104,0,0.0
619,2,7,6,자동차판매,seoul,2019,19499,64,0,0.0
620,2,7,6,자동차판매,seoul,2020,36016,77,0,0.0
621,2,7,6,전기,daegu,2019,5992,30,0,0.0
622,2,7,6,전기,daegu,2020,7642,5,0,0.0
623,2,7,6,전기,seoul,2019,2957,44,0,0.0
624,2,7,6,전기,seoul,2020,7312,53,0,0.0
625,2,7,6,주방용구,daegu,2019,6493,120,0,0.0
626,2,7,6,주방용구,daegu,2020,3772,46,0,0.0
627,2,7,6,주방용구,seoul,2019,119867,350,0,0.0
628,2,7,6,주방용구,seoul,2020,36995,279,0,0.0
629,2,7,6,직물,daegu,2019,7817,70,0,0.0
630,2,7,6,직물,daegu,2020,15559,98,0,0.0
631,2,7,6,직물,seoul,2019,45315,252,0,0.0
632,2,7,6,직물,seoul,2020,44321,179,0,0.0
633,2,8,6,가구,daegu,2019,14694,45,0,0.0
634,2,8,6,가구,daegu,2020,87686,86,0,0.0
635,2,8,6,가구,seoul,2019,38251,97,0,0.0
636,2,8,6,가구,seoul,2020,66638,72,0,0.0
637,2,8,6,가전,daegu,2019,94125,395,0,0.0
638,2,8,6,가전,daegu,2020,51128,118,0,0.0
639,2,8,6,가전,seoul,2019,163679,1044,0,0.0
640,2,8,6,가전,seoul,2020,237592,462,0,0.0
641,2,8,6,광학제품,daegu,2019,25806,384,0,0.0
642,2,8,6,광학제품,daegu,2020,33151,331,0,0.0
643,2,8,6,광학제품,seoul,2019,56130,981,0,0.0
644,2,8,6,광학제품,seoul,2020,34487,563,0,0.0
645,2,8,6,레저업소,daegu,2019,185383,5549,0,0.0
646,2,8,6,레저업소,daegu,2020,160243,9265,0,0.0
647,2,8,6,레저업소,seoul,2019,357824,16054,0,0.0
648,2,8,6,레저업소,seoul,2020,247662,21027,0,0.0
649,2,8,6,레저용품,daegu,2019,136350,1638,0,0.0
650,2,8,6,레저용품,daegu,2020,164091,2006,0,0.0
651,2,8,6,레저용품,seoul,2019,534105,7202,0,0.0
652,2,8,6,레저용품,seoul,2020,611401,8220,0,0.0
653,2,8,6,문화취미,daegu,2019,112374,3693,0,0.0
654,2,8,6,문화취미,daegu,2020,122352,3330,0,0.0
655,2,8,6,문화취미,seoul,2019,93269,4129,0,0.0
656,2,8,6,문화취미,seoul,2020,70101,3429,0,0.0
657,2,8,6,보건위생,daegu,2019,284782,6990,0,0.0
658,2,8,6,보건위생,daegu,2020,360421,6872,0,0.0
659,2,8,6,보건위생,seoul,2019,730144,15961,0,0.0
660,2,8,6,보건위생,seoul,2020,583536,12887,0,0.0
661,2,8,6,사무통신,daegu,2019,443281,61596,0,0.0
662,2,8,6,사무통신,daegu,2020,479533,67935,0,0.0
663,2,8,6,사무통신,seoul,2019,112213,7856,0,0.0
664,2,8,6,사무통신,seoul,2020,129203,12519,0,0.0
665,2,8,6,서적문구,daegu,2019,69802,2989,0,0.0
666,2,8,6,서적문구,daegu,2020,69813,2930,0,0.0
667,2,8,6,서적문구,seoul,2019,197877,7313,0,0.0
668,2,8,6,서적문구,seoul,2020,120686,5925,0,0.0
669,2,8,6,수리서비스,daegu,2019,27898,736,0,0.0
670,2,8,6,수리서비스,daegu,2020,17714,864,0,0.0
671,2,8,6,수리서비스,seoul,2019,36537,1124,0,0.0
672,2,8,6,수리서비스,seoul,2020,34009,1438,0,0.0
673,2,8,6,숙박,daegu,2019,58847,798,0,0.0
674,2,8,6,숙박,daegu,2020,224257,1488,0,0.0
675,2,8,6,숙박,seoul,2019,309446,3037,0,0.0
676,2,8,6,숙박,seoul,2020,585830,2675,0,0.0
677,2,8,6,신변잡화,daegu,2019,79173,2095,0,0.0
678,2,8,6,신변잡화,daegu,2020,126792,2529,0,0.0
679,2,8,6,신변잡화,seoul,2019,145451,2897,0,0.0
680,2,8,6,신변잡화,seoul,2020,66526,1560,0,0.0
681,2,8,6,연료판매,daegu,2019,756681,16055,0,0.0
682,2,8,6,연료판매,daegu,2020,718328,15394,0,0.0
683,2,8,6,연료판매,seoul,2019,446942,11262,0,0.0
684,2,8,6,연료판매,seoul,2020,416815,10241,0,0.0
685,2,8,6,요식업소,daegu,2019,2264939,94591,0,0.0
686,2,8,6,요식업소,daegu,2020,2664991,99029,0,0.0
687,2,8,6,요식업소,seoul,2019,5716195,388507,0,0.0
688,2,8,6,요식업소,seoul,2020,4923173,336020,0,0.0
689,2,8,6,유통업,daegu,2019,1935190,89057,0,0.0
690,2,8,6,유통업,daegu,2020,2676120,100453,0,0.0
691,2,8,6,유통업,seoul,2019,8016410,278895,0,0.0
692,2,8,6,유통업,seoul,2020,6619695,239317,0,0.0
693,2,8,6,음료식품,daegu,2019,235958,13159,0,0.0
694,2,8,6,음료식품,daegu,2020,303800,16942,0,0.0
695,2,8,6,음료식품,seoul,2019,317912,27246,0,0.0
696,2,8,6,음료식품,seoul,2020,367094,24775,0,0.0
697,2,8,6,의료기관,daegu,2019,2791642,40464,0,0.0
698,2,8,6,의료기관,daegu,2020,2295938,27915,0,0.0
699,2,8,6,의료기관,seoul,2019,2887188,60351,0,0.0
700,2,8,6,의료기관,seoul,2020,2050236,37865,0,0.0
701,2,8,6,의복,daegu,2019,389941,5279,0,0.0
702,2,8,6,의복,daegu,2020,392273,5119,0,0.0
703,2,8,6,의복,seoul,2019,461538,7116,0,0.0
704,2,8,6,의복,seoul,2020,296217,3744,0,0.0
705,2,8,6,자동차정비,daegu,2019,188948,3127,0,0.0
706,2,8,6,자동차정비,daegu,2020,150925,2691,0,0.0
707,2,8,6,자동차정비,seoul,2019,178468,11941,0,0.0
708,2,8,6,자동차정비,seoul,2020,155976,6673,0,0.0
709,2,8,6,자동차판매,daegu,2019,25535,66,0,0.0
710,2,8,6,자동차판매,daegu,2020,37427,52,0,0.0
711,2,8,6,자동차판매,seoul,2019,9219,50,0,0.0
712,2,8,6,자동차판매,seoul,2020,10771,57,0,0.0
713,2,8,6,전기,daegu,2019,3452,15,0,0.0
714,2,8,6,전기,seoul,2019,4125,35,0,0.0
715,2,8,6,전기,seoul,2020,8474,45,0,0.0
716,2,8,6,주방용구,daegu,2019,17976,147,0,0.0
717,2,8,6,주방용구,daegu,2020,6991,88,0,0.0
718,2,8,6,주방용구,seoul,2019,88784,325,0,0.0
719,2,8,6,주방용구,seoul,2020,50437,378,0,0.0
720,2,8,6,직물,daegu,2019,21792,143,0,0.0
721,2,8,6,직물,daegu,2020,19720,123,0,0.0
722,2,8,6,직물,seoul,2019,38270,261,0,0.0
723,2,8,6,직물,seoul,2020,38173,207,0,0.0
724,2,9,6,가구,daegu,2019,35899,135,0,0.0
725,2,9,6,가구,daegu,2020,33817,41,0,0.0
726,2,9,6,가구,seoul,2019,51698,118,0,0.0
727,2,9,6,가구,seoul,2020,21990,32,0,0.0
728,2,9,6,가전,daegu,2019,65028,216,0,0.0
729,2,9,6,가전,daegu,2020,35700,110,0,0.0
730,2,9,6,가전,seoul,2019,280071,1098,0,0.0
731,2,9,6,가전,seoul,2020,166659,248,0,0.0
732,2,9,6,광학제품,daegu,2019,50954,400,0,0.0
733,2,9,6,광학제품,daegu,2020,29123,237,0,0.0
734,2,9,6,광학제품,seoul,2019,77969,866,0,0.0
735,2,9,6,광학제품,seoul,2020,22353,231,0,0.0
736,2,9,6,레저업소,daegu,2019,147935,7259,0,0.0
737,2,9,6,레저업소,daegu,2020,121782,8040,0,0.0
738,2,9,6,레저업소,seoul,2019,307133,19491,0,0.0
739,2,9,6,레저업소,seoul,2020,199506,20176,0,0.0
740,2,9,6,레저용품,daegu,2019,205823,2639,0,0.0
741,2,9,6,레저용품,daegu,2020,150312,1987,0,0.0
742,2,9,6,레저용품,seoul,2019,896546,12646,0,0.0
743,2,9,6,레저용품,seoul,2020,681333,8635,0,0.0
744,2,9,6,문화취미,daegu,2019,133872,5425,0,0.0
745,2,9,6,문화취미,daegu,2020,89195,2665,0,0.0
746,2,9,6,문화취미,seoul,2019,115921,6167,0,0.0
747,2,9,6,문화취미,seoul,2020,60465,2992,0,0.0
748,2,9,6,보건위생,daegu,2019,382257,9013,0,0.0
749,2,9,6,보건위생,daegu,2020,202802,5479,0,0.0
750,2,9,6,보건위생,seoul,2019,871693,21010,0,0.0
751,2,9,6,보건위생,seoul,2020,365692,9995,0,0.0
752,2,9,6,사무통신,daegu,2019,492339,65506,0,0.0
753,2,9,6,사무통신,daegu,2020,380849,53756,0,0.0
754,2,9,6,사무통신,seoul,2019,95837,6870,0,0.0
755,2,9,6,사무통신,seoul,2020,99736,10184,0,0.0
756,2,9,6,서적문구,daegu,2019,96073,4064,0,0.0
757,2,9,6,서적문구,daegu,2020,48259,2566,0,0.0
758,2,9,6,서적문구,seoul,2019,167794,7511,0,0.0
759,2,9,6,서적문구,seoul,2020,82776,4338,0,0.0
760,2,9,6,수리서비스,daegu,2019,23748,976,0,0.0
761,2,9,6,수리서비스,daegu,2020,615,63,0,0.0
762,2,9,6,수리서비스,seoul,2019,28545,1548,0,0.0
763,2,9,6,수리서비스,seoul,2020,5450,204,0,0.0
764,2,9,6,숙박,daegu,2019,121365,1284,0,0.0
765,2,9,6,숙박,daegu,2020,226267,1354,0,0.0
766,2,9,6,숙박,seoul,2019,653886,3741,0,0.0
767,2,9,6,숙박,seoul,2020,432528,2569,0,0.0
768,2,9,6,신변잡화,daegu,2019,134165,2928,0,0.0
769,2,9,6,신변잡화,daegu,2020,120244,1877,0,0.0
770,2,9,6,신변잡화,seoul,2019,149599,3705,0,0.0
771,2,9,6,신변잡화,seoul,2020,76778,1149,0,0.0
772,2,9,6,연료판매,daegu,2019,792149,17012,0,0.0
773,2,9,6,연료판매,daegu,2020,591826,13025,0,0.0
774,2,9,6,연료판매,seoul,2019,444538,11697,0,0.0
775,2,9,6,연료판매,seoul,2020,321911,8460,0,0.0
776,2,9,6,요식업소,daegu,2019,2842749,109208,0,0.0
777,2,9,6,요식업소,daegu,2020,2120831,83776,0,0.0
778,2,9,6,요식업소,seoul,2019,5694489,364778,0,0.0
779,2,9,6,요식업소,seoul,2020,4000415,293551,0,0.0
780,2,9,6,유통업,daegu,2019,2885931,101712,0,0.0
781,2,9,6,유통업,daegu,2020,2006190,80139,0,0.0
782,2,9,6,유통업,seoul,2019,9856856,279565,0,0.0
783,2,9,6,유통업,seoul,2020,5130427,187246,0,0.0
784,2,9,6,음료식품,daegu,2019,272330,15299,0,0.0
785,2,9,6,음료식품,daegu,2020,205373,12771,0,0.0
786,2,9,6,음료식품,seoul,2019,317283,25022,0,0.0
787,2,9,6,음료식품,seoul,2020,263745,19102,0,0.0
788,2,9,6,의료기관,daegu,2019,2379529,28138,0,0.0
789,2,9,6,의료기관,daegu,2020,171871,3732,0,0.0
790,2,9,6,의료기관,seoul,2019,2044958,39352,0,0.0
791,2,9,6,의료기관,seoul,2020,244969,5661,0,0.0
792,2,9,6,의복,daegu,2019,472775,7210,0,0.0
793,2,9,6,의복,daegu,2020,328590,3842,0,0.0
794,2,9,6,의복,seoul,2019,622413,9616,0,0.0
795,2,9,6,의복,seoul,2020,160395,2607,0,0.0
796,2,9,6,자동차정비,daegu,2019,177215,3302,0,0.0
797,2,9,6,자동차정비,daegu,2020,22516,1276,0,0.0
798,2,9,6,자동차정비,seoul,2019,213205,12406,0,0.0
799,2,9,6,자동차정비,seoul,2020,39978,4778,0,0.0
800,2,9,6,자동차판매,daegu,2019,81571,114,0,0.0
801,2,9,6,자동차판매,daegu,2020,30913,30,0,0.0
802,2,9,6,자동차판매,seoul,2019,4527,55,0,0.0
803,2,9,6,전기,daegu,2019,14923,25,0,0.0
804,2,9,6,전기,seoul,2019,7473,30,0,0.0
805,2,9,6,전기,seoul,2020,349,4,0,0.0
806,2,9,6,주방용구,daegu,2019,12985,156,0,0.0
807,2,9,6,주방용구,daegu,2020,6235,50,0,0.0
808,2,9,6,주방용구,seoul,2019,32142,422,0,0.0
809,2,9,6,주방용구,seoul,2020,8923,172,0,0.0
810,2,9,6,직물,daegu,2019,28955,234,0,0.0
811,2,9,6,직물,daegu,2020,12993,135,0,0.0
812,2,9,6,직물,seoul,2019,22808,289,0,0.0
813,2,9,6,직물,seoul,2020,5592,70,0,0.0
814,2,10,6,가구,daegu,2019,55258,45,0,0.0
815,2,10,6,가구,seoul,2019,50457,141,0,0.0
816,2,10,6,가전,daegu,2019,59274,86,0,0.0
817,2,10,6,가전,seoul,2019,91256,383,0,0.0
818,2,10,6,광학제품,daegu,2019,65025,305,0,0.0
819,2,10,6,광학제품,seoul,2019,11803,139,0,0.0
820,2,10,6,레저업소,daegu,2019,123856,6688,0,0.0
821,2,10,6,레저업소,seoul,2019,248726,18046,0,0.0
822,2,10,6,레저용품,daegu,2019,210006,2433,0,0.0
823,2,10,6,레저용품,seoul,2019,859941,12092,0,0.0
824,2,10,6,문화취미,daegu,2019,107178,4389,0,0.0
825,2,10,6,문화취미,seoul,2019,81602,5291,0,0.0
826,2,10,6,보건위생,daegu,2019,259099,6781,0,0.0
827,2,10,6,보건위생,seoul,2019,523245,17050,0,0.0
828,2,10,6,사무통신,daegu,2019,374932,51187,0,0.0
829,2,10,6,사무통신,seoul,2019,63227,5286,0,0.0
830,2,10,6,서적문구,daegu,2019,68682,3113,0,0.0
831,2,10,6,서적문구,seoul,2019,104998,5568,0,0.0
832,2,10,6,수리서비스,daegu,2019,2193,121,0,0.0
833,2,10,6,수리서비스,seoul,2019,6953,270,0,0.0
834,2,10,6,숙박,daegu,2019,72065,1178,0,0.0
835,2,10,6,숙박,seoul,2019,485222,3536,0,0.0
836,2,10,6,신변잡화,daegu,2019,123248,2426,0,0.0
837,2,10,6,신변잡화,seoul,2019,87399,2744,0,0.0
838,2,10,6,연료판매,daegu,2019,637371,14819,0,0.0
839,2,10,6,연료판매,seoul,2019,358840,10210,0,0.0
840,2,10,6,요식업소,daegu,2019,2246395,90400,0,0.0
841,2,10,6,요식업소,seoul,2019,4508263,306091,0,0.0
842,2,10,6,유통업,daegu,2019,2082075,81687,0,0.0
843,2,10,6,유통업,seoul,2019,8163151,221520,0,0.0
844,2,10,6,음료식품,daegu,2019,180187,12623,0,0.0
845,2,10,6,음료식품,seoul,2019,227145,20179,0,0.0
846,2,10,6,의료기관,daegu,2019,202829,3247,0,0.0
847,2,10,6,의료기관,seoul,2019,300876,6087,0,0.0
848,2,10,6,의복,daegu,2019,442626,5420,0,0.0
849,2,10,6,의복,seoul,2019,398316,6626,0,0.0
850,2,10,6,자동차정비,daegu,2019,23505,1685,0,0.0
851,2,10,6,자동차정비,seoul,2019,56479,8919,0,0.0
852,2,10,6,자동차판매,daegu,2019,65082,20,0,0.0
853,2,10,6,자동차판매,seoul,2019,9176,5,0,0.0
854,2,10,6,전기,seoul,2019,805,5,0,0.0
855,2,10,6,주방용구,daegu,2019,6284,174,0,0.0
856,2,10,6,주방용구,seoul,2019,15201,92,0,0.0
857,2,10,6,직물,daegu,2019,33379,150,0,0.0
858,2,10,6,직물,seoul,2019,2676,69,0,0.0
859,2,10,7,가구,daegu,2020,21196,61,0,0.0
860,2,10,7,가구,seoul,2020,27442,70,0,0.0
861,2,10,7,가전,daegu,2020,48526,161,0,0.0
862,2,10,7,가전,seoul,2020,132893,641,0,0.0
863,2,10,7,광학제품,daegu,2020,35277,333,0,0.0
864,2,10,7,광학제품,seoul,2020,29119,735,0,0.0
865,2,10,7,레저업소,daegu,2020,156828,6323,0,0.0
866,2,10,7,레저업소,seoul,2020,344975,18444,0,0.0
867,2,10,7,레저용품,daegu,2020,112856,1228,0,0.0
868,2,10,7,레저용품,seoul,2020,451269,5678,0,0.0
869,2,10,7,문화취미,daegu,2020,69385,2022,0,0.0
870,2,10,7,문화취미,seoul,2020,64823,2443,0,0.0
871,2,10,7,보건위생,daegu,2020,249036,4893,0,0.0
872,2,10,7,보건위생,seoul,2020,472717,9703,0,0.0
873,2,10,7,사무통신,daegu,2020,357513,52241,0,0.0
874,2,10,7,사무통신,seoul,2020,224879,13061,0,0.0
875,2,10,7,서적문구,daegu,2020,51073,2562,0,0.0
876,2,10,7,서적문구,seoul,2020,183007,6238,0,0.0
877,2,10,7,수리서비스,daegu,2020,32766,998,0,0.0
878,2,10,7,수리서비스,seoul,2020,27568,1360,0,0.0
879,2,10,7,숙박,daegu,2020,44977,791,0,0.0
880,2,10,7,숙박,seoul,2020,281326,2528,0,0.0
881,2,10,7,신변잡화,daegu,2020,66129,1702,0,0.0
882,2,10,7,신변잡화,seoul,2020,83579,1615,0,0.0
883,2,10,7,연료판매,daegu,2020,670092,13298,0,0.0
884,2,10,7,연료판매,seoul,2020,415875,9327,0,0.0
885,2,10,7,요식업소,daegu,2020,1613623,78698,0,0.0
886,2,10,7,요식업소,seoul,2020,4614750,365717,0,0.0
