"행정구역(시·군)별","경제활동별","항목","단위","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년",
"수원시","사업서비스업","산출액(당해년가격)","","9211003","8808431","8918098","6311015","5543119","5999718","5460691",
"수원시","사업서비스업","중간소비","","3761740","3503688","3622341","2566724","2264547","2482612","2211858",
"수원시","사업서비스업","지역내총부가가치(당해년가격)","","5449263","5304742","5295757","3744291","3278572","3517106","3248833",
"수원시","사업서비스업","고정자본소모","","762930","776982","804106","567759","539680","608843","586300",
"수원시","사업서비스업","지역내순생산","","4686334","4527761","4491651","3176532","2738892","2908264","2662533",
"수원시","사업서비스업","기타생산세(기타생산보조금 공제)","","16468","24827","21991","15887","14098","15353","12859",
"수원시","사업서비스업","지역내요소소득","","4669866","4502934","4469660","3160644","2724793","2892911","2649674",
"수원시","사업서비스업","2010년 기준년 고정가격_산출액","","8357877","8035214","8251976","5894758","5242387","5811862","5460691",
"수원시","사업서비스업","2010년 기준년 고정가격_지역내","","4658309","4571255","4662013","3359890","3031943","3406391","3248833",
"수원시","공공행정, 국방 및  사회보장행정","산출액(당해년가격)","","4014774","3910515","3719093","3673155","3628722","3481222","3382624",
"수원시","공공행정, 국방 및  사회보장행정","중간소비","","973008","931854","968153","1035577","1074234","1060298","1005708",
"수원시","공공행정, 국방 및  사회보장행정","지역내총부가가치(당해년가격)","","3041766","2978662","2750940","2637578","2554488","2420923","2376916",
"수원시","공공행정, 국방 및  사회보장행정","고정자본소모","","913409","894433","831861","817773","802686","772831","729700",
"수원시","공공행정, 국방 및  사회보장행정","지역내순생산","","2128358","2084229","1919079","1819805","1751802","1648093","1647216",
"수원시","공공행정, 국방 및  사회보장행정","기타생산세(기타생산보조금 공제)","","324","306","229","192","199","203","120",
"수원시","공공행정, 국방 및  사회보장행정","지역내요소소득","","2128034","2083923","1918849","1819613","1751603","1647889","1647096",
"수원시","공공행정, 국방 및  사회보장행정","2010년 기준년 고정가격_산출액","","3475636","3463040","3363003","3396749","3417835","3356665","3382624",
"수원시","공공행정, 국방 및  사회보장행정","2010년 기준년 고정가격_지역내","","2545194","2569295","2443873","2409513","2386330","2331802","2376916",
"수원시","교육서비스업","산출액(당해년가격)","","2337997","2280032","2302773","2226858","3012402","3588227","3520229",
"수원시","교육서비스업","중간소비","","665078","646192","667969","679586","961942","1110992","1149981",
"수원시","교육서비스업","지역내총부가가치(당해년가격)","","1672919","1633839","1634804","1547271","2050460","2477235","2370248",
"수원시","교육서비스업","고정자본소모","","206515","197645","196134","185634","244523","285977","261369",
"수원시","교육서비스업","지역내순생산","","1466404","1436194","1438670","1361638","1805938","2191258","2108879",
"수원시","교육서비스업","기타생산세(기타생산보조금 공제)","","7257","6573","5715","5492","7121","8420","6844",
"수원시","교육서비스업","지역내요소소득","","1459147","1429622","1432955","1356145","1798817","2182839","2102035",
"수원시","교육서비스업","2010년 기준년 고정가격_산출액","","2000587","1985801","2036948","2019485","2829934","3436431","3520229",
"수원시","교육서비스업","2010년 기준년 고정가격_지역내","","1392260","1389750","1421106","1390974","1922971","2369130","2370248",
"수원시","보건 및 사회복지사업","산출액(당해년가격)","","2472296","2265376","2127076","2095777","1979597","1781992","1690524",
"수원시","보건 및 사회복지사업","중간소비","","1031945","951617","973853","1012143","950509","862865","806802",
"수원시","보건 및 사회복지사업","지역내총부가가치(당해년가격)","","1440351","1313759","1153223","1083634","1029088","919127","883721",
"수원시","보건 및 사회복지사업","고정자본소모","","130301","124026","117521","113111","110559","98236","91892",
"수원시","보건 및 사회복지사업","지역내순생산","","1310050","1189733","1035703","970523","918529","820891","791829",
"수원시","보건 및 사회복지사업","기타생산세(기타생산보조금 공제)","","4527","4231","506","6555","6238","5886","4698",
"수원시","보건 및 사회복지사업","지역내요소소득","","1305523","1185503","1035197","963968","912292","815005","787132",
"수원시","보건 및 사회복지사업","2010년 기준년 고정가격_산출액","","2339936","2191135","2087871","1877934","1917890","1720053","1690524",
"수원시","보건 및 사회복지사업","2010년 기준년 고정가격_지역내","","1233670","1187166","1118431","1062908","1003887","896796","883721",
"수원시","문화 및 기타서비스업","산출액(당해년가격)","","2143082","2034046","2013360","1913704","1860534","1697544","1571871",
"수원시","문화 및 기타서비스업","중간소비","","1092419","1051426","1030238","976171","951135","889826","818329",
"수원시","문화 및 기타서비스업","지역내총부가가치(당해년가격)","","1050663","982620","983121","937533","909399","807718","753542",
"수원시","문화 및 기타서비스업","고정자본소모","","198078","192191","187741","179320","175415","157841","144225",
"수원시","문화 및 기타서비스업","지역내순생산","","852585","790429","795381","758213","733984","649877","609317",
"수원시","문화 및 기타서비스업","기타생산세(기타생산보조금 공제)","","41940","39365","31688","28764","27367","25149","17026",
"수원시","문화 및 기타서비스업","지역내요소소득","","810644","751063","763693","729449","706618","624728","592291",
"수원시","문화 및 기타서비스업","2010년 기준년 고정가격_산출액","","1894661","1838368","1829040","1783638","1756562","1627106","1571871",
"수원시","문화 및 기타서비스업","2010년 기준년 고정가격_지역내","","880117","858612","871350","864075","847064","767238","753542",
"성남시","총부가가치(기초가격)","산출액(당해년가격)","","53556068","51635683","49369047","47558039","46668506","44637841","41476194",
"성남시","총부가가치(기초가격)","중간소비","","27611899","26739738","26033782","25997221","25510141","24957139","23159354",
"성남시","총부가가치(기초가격)","지역내총부가가치(당해년가격)","","25944169","24895945","23335266","21560818","21158364","19680702","18316840",
"성남시","총부가가치(기초가격)","고정자본소모","","5169234","5073940","4865220","4541899","4383368","4060844","3744557",
"성남시","총부가가치(기초가격)","지역내순생산","","20774935","19822004","18470046","17018919","16774996","15619858","14572282",
"성남시","총부가가치(기초가격)","기타생산세(기타생산보조금 공제)","","368790","365812","350025","338849","340003","314495","235052",
"성남시","총부가가치(기초가격)","지역내요소소득","","20406145","19456192","18120021","16680070","16434993","15305363","14337230",
"성남시","총부가가치(기초가격)","2010년 기준년 고정가격_산출액","","52084578","49980772","47790655","45271368","44815105","43508467","41476194",
"성남시","총부가가치(기초가격)","2010년 기준년 고정가격_지역내","","23121063","22598368","21704312","20222996","20347380","19389088","18316840",
"성남시","농림어업","산출액(당해년가격)","","8863","10016","9762","9821","8953","57102","5555",
"성남시","농림어업","중간소비","","4081","4595","4673","5121","4559","29099","2975",
"성남시","농림어업","지역내총부가가치(당해년가격)","","4783","5420","5089","4701","4394","28003","2580",
"성남시","농림어업","고정자본소모","","764","859","858","897","858","5885","561",
"성남시","농림어업","지역내순생산","","4019","4561","4231","3804","3535","22118","2019",
"성남시","농림어업","기타생산세(기타생산보조금 공제)","","735","731","668","733","690","4041","370",
